time_s,signal_value
0.000000000000,0.537240537241
0.000000000100,0.455189255189
0.000000000200,0.479609279609
0.000000000300,0.520634920635
0.000000000400,0.515262515263
0.000000000500,0.500122100122
0.000000000600,0.559706959707
0.000000000700,0.452747252747
0.000000000800,0.425885225885
0.000000000900,0.525518925519
0.000000001000,0.611477411477
0.000000001100,0.567032967033
0.000000001200,0.466422466422
0.000000001300,0.415140415140
0.000000001400,0.515750915751
0.000000001500,0.508424908425
0.000000001600,0.481074481074
0.000000001700,0.495238095238
0.000000001800,0.544566544567
0.000000001900,0.471794871795
0.000000002000,0.470329670330
0.000000002100,0.443467643468
0.000000002200,0.487912087912
0.000000002300,0.479609279609
0.000000002400,0.427350427350
0.000000002500,0.436630036630
0.000000002600,0.495238095238
0.000000002700,0.577289377289
0.000000002800,0.487423687424
0.000000002900,0.472771672772
0.000000003000,0.531379731380
0.000000003100,0.538705738706
0.000000003200,0.392673992674
0.000000003300,0.432234432234
0.000000003400,0.487423687424
0.000000003500,0.526984126984
0.000000003600,0.507936507937
0.000000003700,0.510378510379
0.000000003800,0.514285714286
0.000000003900,0.520634920635
0.000000004000,0.452258852259
0.000000004100,0.542612942613
0.000000004200,0.444932844933
0.000000004300,0.422466422466
0.000000004400,0.492307692308
0.000000004500,0.476190476190
0.000000004600,0.498656898657
0.000000004700,0.495238095238
0.000000004800,0.457142857143
0.000000004900,0.459096459096
0.000000005000,0.544078144078
0.000000005100,0.540659340659
0.000000005200,0.542124542125
0.000000005300,0.539194139194
0.000000005400,0.504029304029
0.000000005500,0.578266178266
0.000000005600,0.495238095238
0.000000005700,0.603174603175
0.000000005800,0.437606837607
0.000000005900,0.553357753358
0.000000006000,0.500122100122
0.000000006100,0.393650793651
0.000000006200,0.484981684982
0.000000006300,0.522100122100
0.000000006400,0.505494505495
0.000000006500,0.451770451770
0.000000006600,0.537240537241
0.000000006700,0.436630036630
0.000000006800,0.527960927961
0.000000006900,0.548473748474
0.000000007000,0.515750915751
0.000000007100,0.421489621490
0.000000007200,0.514285714286
0.000000007300,0.466910866911
0.000000007400,0.516727716728
0.000000007500,0.438583638584
0.000000007600,0.484004884005
0.000000007700,0.499145299145
0.000000007800,0.453724053724
0.000000007900,0.496703296703
0.000000008000,0.491330891331
0.000000008100,0.578754578755
0.000000008200,0.463492063492
0.000000008300,0.463003663004
0.000000008400,0.582173382173
0.000000008500,0.501098901099
0.000000008600,0.452258852259
0.000000008700,0.476678876679
0.000000008800,0.422466422466
0.000000008900,0.485958485958
0.000000009000,0.461050061050
0.000000009100,0.470329670330
0.000000009200,0.449328449328
0.000000009300,0.559218559219
0.000000009400,0.514774114774
0.000000009500,0.520146520147
0.000000009600,0.539194139194
0.000000009700,0.450793650794
0.000000009800,0.438095238095
0.000000009900,0.472771672772
0.000000010000,0.492796092796
0.000000010100,0.462026862027
0.000000010200,0.464957264957
0.000000010300,0.474236874237
0.000000010400,0.472283272283
0.000000010500,0.517704517705
0.000000010600,0.537728937729
0.000000010700,0.519169719170
0.000000010800,0.535775335775
0.000000010900,0.479120879121
0.000000011000,0.607081807082
0.000000011100,0.390720390720
0.000000011200,0.513308913309
0.000000011300,0.564102564103
0.000000011400,0.442979242979
0.000000011500,0.484493284493
0.000000011600,0.423931623932
0.000000011700,0.612942612943
0.000000011800,0.519169719170
0.000000011900,0.432234432234
0.000000012000,0.539194139194
0.000000012100,0.442979242979
0.000000012200,0.509890109890
0.000000012300,0.503052503053
0.000000012400,0.574847374847
0.000000012500,0.501098901099
0.000000012600,0.566544566545
0.000000012700,0.488888888889
0.000000012800,0.425396825397
0.000000012900,0.581196581197
0.000000013000,0.401953601954
0.000000013100,0.484981684982
0.000000013200,0.401465201465
0.000000013300,0.597313797314
0.000000013400,0.460561660562
0.000000013500,0.426373626374
0.000000013600,0.479609279609
0.000000013700,0.552869352869
0.000000013800,0.436630036630
0.000000013900,0.409279609280
0.000000014000,0.549450549451
0.000000014100,0.425396825397
0.000000014200,0.491330891331
0.000000014300,0.470818070818
0.000000014400,0.525518925519
0.000000014500,0.528449328449
0.000000014600,0.536752136752
0.000000014700,0.407326007326
0.000000014800,0.493772893773
0.000000014900,0.534310134310
0.000000015000,0.548962148962
0.000000015100,0.480097680098
0.000000015200,0.454700854701
0.000000015300,0.521611721612
0.000000015400,0.505982905983
0.000000015500,0.499145299145
0.000000015600,0.513308913309
0.000000015700,0.440048840049
0.000000015800,0.571916971917
0.000000015900,0.391208791209
0.000000016000,0.468864468864
0.000000016100,0.444444444444
0.000000016200,0.512820512821
0.000000016300,0.489377289377
0.000000016400,0.410256410256
0.000000016500,0.468376068376
0.000000016600,0.527960927961
0.000000016700,0.416117216117
0.000000016800,0.418070818071
0.000000016900,0.502564102564
0.000000017000,0.478632478632
0.000000017100,0.378021978022
0.000000017200,0.527960927961
0.000000017300,0.446398046398
0.000000017400,0.469352869353
0.000000017500,0.564590964591
0.000000017600,0.518681318681
0.000000017700,0.419536019536
0.000000017800,0.518192918193
0.000000017900,0.492307692308
0.000000018000,0.504029304029
0.000000018100,0.483516483516
0.000000018200,0.435653235653
0.000000018300,0.529914529915
0.000000018400,0.495726495726
0.000000018500,0.433699633700
0.000000018600,0.370695970696
0.000000018700,0.520634920635
0.000000018800,0.496703296703
0.000000018900,0.456166056166
0.000000019000,0.488400488400
0.000000019100,0.519169719170
0.000000019200,0.442979242979
0.000000019300,0.506959706960
0.000000019400,0.513308913309
0.000000019500,0.582173382173
0.000000019600,0.456166056166
0.000000019700,0.409768009768
0.000000019800,0.440048840049
0.000000019900,0.493284493284
0.000000020000,0.532356532357
0.000000020100,0.405372405372
0.000000020200,0.410744810745
0.000000020300,0.529426129426
0.000000020400,0.492307692308
0.000000020500,0.498656898657
0.000000020600,0.474725274725
0.000000020700,0.492796092796
0.000000020800,0.506471306471
0.000000020900,0.462515262515
0.000000021000,0.500122100122
0.000000021100,0.421001221001
0.000000021200,0.545543345543
0.000000021300,0.455677655678
0.000000021400,0.501587301587
0.000000021500,0.392185592186
0.000000021600,0.518681318681
0.000000021700,0.422466422466
0.000000021800,0.496214896215
0.000000021900,0.446398046398
0.000000022000,0.434188034188
0.000000022100,0.464468864469
0.000000022200,0.424908424908
0.000000022300,0.431746031746
0.000000022400,0.405860805861
0.000000022500,0.509890109890
0.000000022600,0.455677655678
0.000000022700,0.458608058608
0.000000022800,0.459584859585
0.000000022900,0.408302808303
0.000000023000,0.431746031746
0.000000023100,0.451770451770
0.000000023200,0.394627594628
0.000000023300,0.433211233211
0.000000023400,0.456654456654
0.000000023500,0.540659340659
0.000000023600,0.434676434676
0.000000023700,0.465934065934
0.000000023800,0.524053724054
0.000000023900,0.408791208791
0.000000024000,0.499145299145
0.000000024100,0.509890109890
0.000000024200,0.464468864469
0.000000024300,0.453724053724
0.000000024400,0.472771672772
0.000000024500,0.432234432234
0.000000024600,0.482539682540
0.000000024700,0.409279609280
0.000000024800,0.400976800977
0.000000024900,0.477167277167
0.000000025000,0.527960927961
0.000000025100,0.458608058608
0.000000025200,0.508424908425
0.000000025300,0.410744810745
0.000000025400,0.489865689866
0.000000025500,0.482539682540
0.000000025600,0.435653235653
0.000000025700,0.483028083028
0.000000025800,0.541147741148
0.000000025900,0.540170940171
0.000000026000,0.452747252747
0.000000026100,0.554334554335
0.000000026200,0.537240537241
0.000000026300,0.460561660562
0.000000026400,0.473260073260
0.000000026500,0.385347985348
0.000000026600,0.507448107448
0.000000026700,0.477655677656
0.000000026800,0.555799755800
0.000000026900,0.378510378510
0.000000027000,0.380952380952
0.000000027100,0.395604395604
0.000000027200,0.496703296703
0.000000027300,0.484981684982
0.000000027400,0.420512820513
0.000000027500,0.457142857143
0.000000027600,0.436630036630
0.000000027700,0.450305250305
0.000000027800,0.447863247863
0.000000027900,0.451282051282
0.000000028000,0.540170940171
0.000000028100,0.406837606838
0.000000028200,0.460561660562
0.000000028300,0.427350427350
0.000000028400,0.509401709402
0.000000028500,0.594383394383
0.000000028600,0.452747252747
0.000000028700,0.423931623932
0.000000028800,0.513797313797
0.000000028900,0.447374847375
0.000000029000,0.531868131868
0.000000029100,0.451282051282
0.000000029200,0.446886446886
0.000000029300,0.344322344322
0.000000029400,0.449816849817
0.000000029500,0.467887667888
0.000000029600,0.438583638584
0.000000029700,0.405372405372
0.000000029800,0.500610500611
0.000000029900,0.518192918193
0.000000030000,0.426373626374
0.000000030100,0.491819291819
0.000000030200,0.481074481074
0.000000030300,0.432234432234
0.000000030400,0.428815628816
0.000000030500,0.470329670330
0.000000030600,0.431257631258
0.000000030700,0.498168498168
0.000000030800,0.488888888889
0.000000030900,0.456654456654
0.000000031000,0.488888888889
0.000000031100,0.479609279609
0.000000031200,0.412698412698
0.000000031300,0.377045177045
0.000000031400,0.429304029304
0.000000031500,0.439072039072
0.000000031600,0.456166056166
0.000000031700,0.523565323565
0.000000031800,0.532844932845
0.000000031900,0.420024420024
0.000000032000,0.526984126984
0.000000032100,0.450793650794
0.000000032200,0.513308913309
0.000000032300,0.398534798535
0.000000032400,0.554822954823
0.000000032500,0.406349206349
0.000000032600,0.496214896215
0.000000032700,0.490354090354
0.000000032800,0.431746031746
0.000000032900,0.397557997558
0.000000033000,0.468376068376
0.000000033100,0.471794871795
0.000000033200,0.487423687424
0.000000033300,0.459096459096
0.000000033400,0.438095238095
0.000000033500,0.462026862027
0.000000033600,0.473260073260
0.000000033700,0.461050061050
0.000000033800,0.453235653236
0.000000033900,0.527472527473
0.000000034000,0.384859584860
0.000000034100,0.371184371184
0.000000034200,0.473260073260
0.000000034300,0.369719169719
0.000000034400,0.512332112332
0.000000034500,0.372161172161
0.000000034600,0.350671550672
0.000000034700,0.463492063492
0.000000034800,0.412698412698
0.000000034900,0.392185592186
0.000000035000,0.388278388278
0.000000035100,0.427350427350
0.000000035200,0.487423687424
0.000000035300,0.509890109890
0.000000035400,0.440537240537
0.000000035500,0.363369963370
0.000000035600,0.404395604396
0.000000035700,0.424908424908
0.000000035800,0.410744810745
0.000000035900,0.451770451770
0.000000036000,0.557264957265
0.000000036100,0.503052503053
0.000000036200,0.433211233211
0.000000036300,0.379487179487
0.000000036400,0.409279609280
0.000000036500,0.353113553114
0.000000036600,0.468376068376
0.000000036700,0.470818070818
0.000000036800,0.422954822955
0.000000036900,0.517216117216
0.000000037000,0.376068376068
0.000000037100,0.441514041514
0.000000037200,0.378021978022
0.000000037300,0.465934065934
0.000000037400,0.514285714286
0.000000037500,0.461538461538
0.000000037600,0.407814407814
0.000000037700,0.476190476190
0.000000037800,0.490842490842
0.000000037900,0.433699633700
0.000000038000,0.424908424908
0.000000038100,0.421978021978
0.000000038200,0.463003663004
0.000000038300,0.465445665446
0.000000038400,0.480586080586
0.000000038500,0.470818070818
0.000000038600,0.428327228327
0.000000038700,0.427350427350
0.000000038800,0.362393162393
0.000000038900,0.433211233211
0.000000039000,0.479120879121
0.000000039100,0.567032967033
0.000000039200,0.431257631258
0.000000039300,0.415140415140
0.000000039400,0.494261294261
0.000000039500,0.456654456654
0.000000039600,0.378998778999
0.000000039700,0.429304029304
0.000000039800,0.351159951160
0.000000039900,0.533821733822
0.000000040000,0.502075702076
0.000000040100,0.413675213675
0.000000040200,0.504029304029
0.000000040300,0.522100122100
0.000000040400,0.468864468864
0.000000040500,0.445421245421
0.000000040600,0.406837606838
0.000000040700,0.456654456654
0.000000040800,0.494749694750
0.000000040900,0.502564102564
0.000000041000,0.400976800977
0.000000041100,0.461050061050
0.000000041200,0.438095238095
0.000000041300,0.422954822955
0.000000041400,0.404395604396
0.000000041500,0.463003663004
0.000000041600,0.483028083028
0.000000041700,0.430769230769
0.000000041800,0.496214896215
0.000000041900,0.444932844933
0.000000042000,0.391208791209
0.000000042100,0.496214896215
0.000000042200,0.454212454212
0.000000042300,0.420512820513
0.000000042400,0.483028083028
0.000000042500,0.464468864469
0.000000042600,0.497191697192
0.000000042700,0.367277167277
0.000000042800,0.476190476190
0.000000042900,0.429304029304
0.000000043000,0.386324786325
0.000000043100,0.396581196581
0.000000043200,0.421001221001
0.000000043300,0.458608058608
0.000000043400,0.416117216117
0.000000043500,0.420024420024
0.000000043600,0.440537240537
0.000000043700,0.411233211233
0.000000043800,0.429304029304
0.000000043900,0.453724053724
0.000000044000,0.475702075702
0.000000044100,0.368253968254
0.000000044200,0.407814407814
0.000000044300,0.457631257631
0.000000044400,0.326739926740
0.000000044500,0.355555555556
0.000000044600,0.517216117216
0.000000044700,0.470818070818
0.000000044800,0.447374847375
0.000000044900,0.423443223443
0.000000045000,0.498656898657
0.000000045100,0.393650793651
0.000000045200,0.362881562882
0.000000045300,0.417582417582
0.000000045400,0.369719169719
0.000000045500,0.464468864469
0.000000045600,0.447374847375
0.000000045700,0.455189255189
0.000000045800,0.419047619048
0.000000045900,0.414163614164
0.000000046000,0.507936507937
0.000000046100,0.469352869353
0.000000046200,0.386324786325
0.000000046300,0.349694749695
0.000000046400,0.461538461538
0.000000046500,0.553357753358
0.000000046600,0.395604395604
0.000000046700,0.475702075702
0.000000046800,0.372649572650
0.000000046900,0.442490842491
0.000000047000,0.424420024420
0.000000047100,0.445421245421
0.000000047200,0.430769230769
0.000000047300,0.403907203907
0.000000047400,0.479609279609
0.000000047500,0.401465201465
0.000000047600,0.401465201465
0.000000047700,0.416605616606
0.000000047800,0.460561660562
0.000000047900,0.466910866911
0.000000048000,0.460561660562
0.000000048100,0.430280830281
0.000000048200,0.479120879121
0.000000048300,0.396092796093
0.000000048400,0.355067155067
0.000000048500,0.425885225885
0.000000048600,0.396092796093
0.000000048700,0.402930402930
0.000000048800,0.373626373626
0.000000048900,0.450793650794
0.000000049000,0.449328449328
0.000000049100,0.464468864469
0.000000049200,0.384859584860
0.000000049300,0.408791208791
0.000000049400,0.414163614164
0.000000049500,0.454212454212
0.000000049600,0.453724053724
0.000000049700,0.460073260073
0.000000049800,0.353113553114
0.000000049900,0.373137973138
0.000000050000,0.398046398046
0.000000050100,0.440537240537
0.000000050200,0.458119658120
0.000000050300,0.397557997558
0.000000050400,0.435164835165
0.000000050500,0.429792429792
0.000000050600,0.487423687424
0.000000050700,0.442490842491
0.000000050800,0.415628815629
0.000000050900,0.345299145299
0.000000051000,0.383882783883
0.000000051100,0.414652014652
0.000000051200,0.395604395604
0.000000051300,0.448840048840
0.000000051400,0.429792429792
0.000000051500,0.323321123321
0.000000051600,0.431257631258
0.000000051700,0.369719169719
0.000000051800,0.519169719170
0.000000051900,0.389743589744
0.000000052000,0.437118437118
0.000000052100,0.387301587302
0.000000052200,0.363369963370
0.000000052300,0.479609279609
0.000000052400,0.483028083028
0.000000052500,0.469352869353
0.000000052600,0.439072039072
0.000000052700,0.445421245421
0.000000052800,0.394627594628
0.000000052900,0.359951159951
0.000000053000,0.371672771673
0.000000053100,0.394627594628
0.000000053200,0.413186813187
0.000000053300,0.424908424908
0.000000053400,0.477655677656
0.000000053500,0.405860805861
0.000000053600,0.396092796093
0.000000053700,0.395604395604
0.000000053800,0.309645909646
0.000000053900,0.431257631258
0.000000054000,0.415628815629
0.000000054100,0.477655677656
0.000000054200,0.364346764347
0.000000054300,0.382905982906
0.000000054400,0.453724053724
0.000000054500,0.410744810745
0.000000054600,0.484981684982
0.000000054700,0.363858363858
0.000000054800,0.398534798535
0.000000054900,0.368742368742
0.000000055000,0.448351648352
0.000000055100,0.400976800977
0.000000055200,0.473260073260
0.000000055300,0.429792429792
0.000000055400,0.456166056166
0.000000055500,0.435164835165
0.000000055600,0.291086691087
0.000000055700,0.460561660562
0.000000055800,0.388278388278
0.000000055900,0.399023199023
0.000000056000,0.462026862027
0.000000056100,0.363369963370
0.000000056200,0.392185592186
0.000000056300,0.419536019536
0.000000056400,0.382905982906
0.000000056500,0.426373626374
0.000000056600,0.442002442002
0.000000056700,0.400976800977
0.000000056800,0.520146520147
0.000000056900,0.450793650794
0.000000057000,0.517216117216
0.000000057100,0.442002442002
0.000000057200,0.326739926740
0.000000057300,0.484004884005
0.000000057400,0.408302808303
0.000000057500,0.383394383394
0.000000057600,0.428815628816
0.000000057700,0.392673992674
0.000000057800,0.465934065934
0.000000057900,0.519658119658
0.000000058000,0.445421245421
0.000000058100,0.472283272283
0.000000058200,0.473260073260
0.000000058300,0.498168498168
0.000000058400,0.382905982906
0.000000058500,0.483028083028
0.000000058600,0.387789987790
0.000000058700,0.373626373626
0.000000058800,0.458119658120
0.000000058900,0.425396825397
0.000000059000,0.470329670330
0.000000059100,0.468864468864
0.000000059200,0.313553113553
0.000000059300,0.452258852259
0.000000059400,0.465445665446
0.000000059500,0.330647130647
0.000000059600,0.485470085470
0.000000059700,0.398534798535
0.000000059800,0.440537240537
0.000000059900,0.367765567766
0.000000060000,0.353601953602
0.000000060100,0.367765567766
0.000000060200,0.401953601954
0.000000060300,0.465934065934
0.000000060400,0.314041514042
0.000000060500,0.417094017094
0.000000060600,0.408302808303
0.000000060700,0.352625152625
0.000000060800,0.435164835165
0.000000060900,0.333089133089
0.000000061000,0.420512820513
0.000000061100,0.455677655678
0.000000061200,0.336996336996
0.000000061300,0.359462759463
0.000000061400,0.447863247863
0.000000061500,0.396092796093
0.000000061600,0.475213675214
0.000000061700,0.461538461538
0.000000061800,0.437606837607
0.000000061900,0.483028083028
0.000000062000,0.458119658120
0.000000062100,0.358974358974
0.000000062200,0.335042735043
0.000000062300,0.423931623932
0.000000062400,0.366300366300
0.000000062500,0.402442002442
0.000000062600,0.431746031746
0.000000062700,0.374114774115
0.000000062800,0.481562881563
0.000000062900,0.435164835165
0.000000063000,0.420512820513
0.000000063100,0.449816849817
0.000000063200,0.440048840049
0.000000063300,0.267643467643
0.000000063400,0.416117216117
0.000000063500,0.464468864469
0.000000063600,0.368742368742
0.000000063700,0.325763125763
0.000000063800,0.318925518926
0.000000063900,0.465445665446
0.000000064000,0.349206349206
0.000000064100,0.401953601954
0.000000064200,0.403418803419
0.000000064300,0.402930402930
0.000000064400,0.419047619048
0.000000064500,0.402442002442
0.000000064600,0.415140415140
0.000000064700,0.432722832723
0.000000064800,0.458119658120
0.000000064900,0.373137973138
0.000000065000,0.341391941392
0.000000065100,0.405860805861
0.000000065200,0.435653235653
0.000000065300,0.413186813187
0.000000065400,0.414163614164
0.000000065500,0.367765567766
0.000000065600,0.456166056166
0.000000065700,0.346275946276
0.000000065800,0.397557997558
0.000000065900,0.362881562882
0.000000066000,0.407326007326
0.000000066100,0.482539682540
0.000000066200,0.356043956044
0.000000066300,0.505006105006
0.000000066400,0.425396825397
0.000000066500,0.419536019536
0.000000066600,0.391208791209
0.000000066700,0.400000000000
0.000000066800,0.378510378510
0.000000066900,0.482051282051
0.000000067000,0.387301587302
0.000000067100,0.474236874237
0.000000067200,0.369719169719
0.000000067300,0.342368742369
0.000000067400,0.339438339438
0.000000067500,0.549450549451
0.000000067600,0.436141636142
0.000000067700,0.385836385836
0.000000067800,0.413675213675
0.000000067900,0.397069597070
0.000000068000,0.413186813187
0.000000068100,0.392673992674
0.000000068200,0.312576312576
0.000000068300,0.317460317460
0.000000068400,0.402930402930
0.000000068500,0.338461538462
0.000000068600,0.458119658120
0.000000068700,0.401465201465
0.000000068800,0.344810744811
0.000000068900,0.372649572650
0.000000069000,0.390720390720
0.000000069100,0.430769230769
0.000000069200,0.383882783883
0.000000069300,0.386324786325
0.000000069400,0.406349206349
0.000000069500,0.416605616606
0.000000069600,0.392185592186
0.000000069700,0.300366300366
0.000000069800,0.245177045177
0.000000069900,0.429792429792
0.000000070000,0.389743589744
0.000000070100,0.513797313797
0.000000070200,0.426862026862
0.000000070300,0.422466422466
0.000000070400,0.451282051282
0.000000070500,0.357997557998
0.000000070600,0.428327228327
0.000000070700,0.378021978022
0.000000070800,0.442979242979
0.000000070900,0.400976800977
0.000000071000,0.486935286935
0.000000071100,0.373137973138
0.000000071200,0.414163614164
0.000000071300,0.366788766789
0.000000071400,0.432234432234
0.000000071500,0.546520146520
0.000000071600,0.365811965812
0.000000071700,0.380463980464
0.000000071800,0.365811965812
0.000000071900,0.419047619048
0.000000072000,0.463003663004
0.000000072100,0.497680097680
0.000000072200,0.442002442002
0.000000072300,0.386813186813
0.000000072400,0.501098901099
0.000000072500,0.449328449328
0.000000072600,0.561660561661
0.000000072700,0.387301587302
0.000000072800,0.355555555556
0.000000072900,0.407326007326
0.000000073000,0.308669108669
0.000000073100,0.379975579976
0.000000073200,0.404395604396
0.000000073300,0.425396825397
0.000000073400,0.382905982906
0.000000073500,0.379487179487
0.000000073600,0.288644688645
0.000000073700,0.429792429792
0.000000073800,0.302808302808
0.000000073900,0.392673992674
0.000000074000,0.405860805861
0.000000074100,0.340903540904
0.000000074200,0.366300366300
0.000000074300,0.368253968254
0.000000074400,0.293528693529
0.000000074500,0.304761904762
0.000000074600,0.333089133089
0.000000074700,0.378510378510
0.000000074800,0.393650793651
0.000000074900,0.359951159951
0.000000075000,0.355555555556
0.000000075100,0.407326007326
0.000000075200,0.450305250305
0.000000075300,0.407326007326
0.000000075400,0.367765567766
0.000000075500,0.336019536020
0.000000075600,0.338461538462
0.000000075700,0.358485958486
0.000000075800,0.420024420024
0.000000075900,0.373137973138
0.000000076000,0.482539682540
0.000000076100,0.409279609280
0.000000076200,0.442979242979
0.000000076300,0.407326007326
0.000000076400,0.487912087912
0.000000076500,0.463003663004
0.000000076600,0.340903540904
0.000000076700,0.460561660562
0.000000076800,0.317460317460
0.000000076900,0.413675213675
0.000000077000,0.317460317460
0.000000077100,0.351159951160
0.000000077200,0.367765567766
0.000000077300,0.424908424908
0.000000077400,0.427350427350
0.000000077500,0.435164835165
0.000000077600,0.369719169719
0.000000077700,0.338949938950
0.000000077800,0.389743589744
0.000000077900,0.367277167277
0.000000078000,0.493772893773
0.000000078100,0.424420024420
0.000000078200,0.394627594628
0.000000078300,0.373626373626
0.000000078400,0.397069597070
0.000000078500,0.297924297924
0.000000078600,0.404884004884
0.000000078700,0.508424908425
0.000000078800,0.395115995116
0.000000078900,0.387301587302
0.000000079000,0.402930402930
0.000000079100,0.378021978022
0.000000079200,0.303296703297
0.000000079300,0.487423687424
0.000000079400,0.409768009768
0.000000079500,0.370695970696
0.000000079600,0.294505494505
0.000000079700,0.477655677656
0.000000079800,0.338461538462
0.000000079900,0.366300366300
0.000000080000,0.474236874237
0.000000080100,0.351159951160
0.000000080200,0.386813186813
0.000000080300,0.412210012210
0.000000080400,0.365811965812
0.000000080500,0.429304029304
0.000000080600,0.399023199023
0.000000080700,0.376068376068
0.000000080800,0.353601953602
0.000000080900,0.340415140415
0.000000081000,0.386813186813
0.000000081100,0.442979242979
0.000000081200,0.316483516484
0.000000081300,0.445909645910
0.000000081400,0.411233211233
0.000000081500,0.374114774115
0.000000081600,0.411721611722
0.000000081700,0.432234432234
0.000000081800,0.414163614164
0.000000081900,0.430769230769
0.000000082000,0.396581196581
0.000000082100,0.335042735043
0.000000082200,0.410744810745
0.000000082300,0.392673992674
0.000000082400,0.317460317460
0.000000082500,0.449816849817
0.000000082600,0.386813186813
0.000000082700,0.362393162393
0.000000082800,0.381440781441
0.000000082900,0.321855921856
0.000000083000,0.431257631258
0.000000083100,0.383882783883
0.000000083200,0.357509157509
0.000000083300,0.304761904762
0.000000083400,0.399023199023
0.000000083500,0.376556776557
0.000000083600,0.421978021978
0.000000083700,0.293040293040
0.000000083800,0.212454212454
0.000000083900,0.286691086691
0.000000084000,0.438095238095
0.000000084100,0.367765567766
0.000000084200,0.378510378510
0.000000084300,0.375579975580
0.000000084400,0.416117216117
0.000000084500,0.463003663004
0.000000084600,0.426373626374
0.000000084700,0.394627594628
0.000000084800,0.408791208791
0.000000084900,0.351159951160
0.000000085000,0.405372405372
0.000000085100,0.428815628816
0.000000085200,0.349206349206
0.000000085300,0.265689865690
0.000000085400,0.406837606838
0.000000085500,0.418070818071
0.000000085600,0.473260073260
0.000000085700,0.341391941392
0.000000085800,0.378510378510
0.000000085900,0.493772893773
0.000000086000,0.394627594628
0.000000086100,0.398534798535
0.000000086200,0.449816849817
0.000000086300,0.385347985348
0.000000086400,0.335531135531
0.000000086500,0.399511599512
0.000000086600,0.416117216117
0.000000086700,0.522588522589
0.000000086800,0.306715506716
0.000000086900,0.420024420024
0.000000087000,0.414652014652
0.000000087100,0.328693528694
0.000000087200,0.402930402930
0.000000087300,0.460561660562
0.000000087400,0.376068376068
0.000000087500,0.390231990232
0.000000087600,0.413675213675
0.000000087700,0.403907203907
0.000000087800,0.425396825397
0.000000087900,0.417094017094
0.000000088000,0.444444444444
0.000000088100,0.419047619048
0.000000088200,0.381440781441
0.000000088300,0.352625152625
0.000000088400,0.417582417582
0.000000088500,0.331135531136
0.000000088600,0.307692307692
0.000000088700,0.346764346764
0.000000088800,0.330647130647
0.000000088900,0.439072039072
0.000000089000,0.382417582418
0.000000089100,0.411233211233
0.000000089200,0.439560439560
0.000000089300,0.357997557998
0.000000089400,0.550427350427
0.000000089500,0.354090354090
0.000000089600,0.368742368742
0.000000089700,0.421978021978
0.000000089800,0.368253968254
0.000000089900,0.314529914530
0.000000090000,0.366788766789
0.000000090100,0.261782661783
0.000000090200,0.361416361416
0.000000090300,0.381929181929
0.000000090400,0.336019536020
0.000000090500,0.427838827839
0.000000090600,0.333089133089
0.000000090700,0.405372405372
0.000000090800,0.415628815629
0.000000090900,0.374114774115
0.000000091000,0.338949938950
0.000000091100,0.278388278388
0.000000091200,0.390231990232
0.000000091300,0.395604395604
0.000000091400,0.435164835165
0.000000091500,0.397069597070
0.000000091600,0.422466422466
0.000000091700,0.289621489621
0.000000091800,0.378510378510
0.000000091900,0.381440781441
0.000000092000,0.422466422466
0.000000092100,0.399023199023
0.000000092200,0.373137973138
0.000000092300,0.479609279609
0.000000092400,0.360927960928
0.000000092500,0.393650793651
0.000000092600,0.393650793651
0.000000092700,0.414163614164
0.000000092800,0.390231990232
0.000000092900,0.375579975580
0.000000093000,0.371672771673
0.000000093100,0.349206349206
0.000000093200,0.395604395604
0.000000093300,0.308180708181
0.000000093400,0.365323565324
0.000000093500,0.294017094017
0.000000093600,0.406837606838
0.000000093700,0.316483516484
0.000000093800,0.375579975580
